GO_Biological_Process_2021,DNA strand elongation (GO:0022616),7/18,1.640837234957814e-08,6.478478048367922e-07,0,0,35.082226762002044,628.8655480086453,GINS2;POLA1;RFC3;RFC4;MCM7;MCM3;MCM4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,mitotic metaphase plate congression (GO:0007080),10/51,2.2604651277654843e-08,8.773669733191454e-07,0,0,13.539694603744904,238.36781480283997,CDT1;CENPE;CCNB1;CDCA5;NUF2;MIS12;CDCA8;KIF2C;CEP55;NDC80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,attachment of mitotic spindle microtubules to kinetochore (GO:0051315),6/12,2.8906602789210525e-08,1.085182301431018e-06,0,0,54.98879551820728,954.5612680807144,CDT1;CENPE;MIS12;NUF2;KIF2C;NDC80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of glycogen metabolic process (GO:0070873),6/12,2.8906602789210525e-08,1.085182301431018e-06,0,0,54.98879551820728,954.5612680807144,PPP1R3F;PPP1R3C;PPP1R3B;PPP1R3E;PPP1R3D;PPP1R3A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,positive regulation of cell cycle process (GO:0090068),13/101,3.62245522072392e-08,1.3379713637835122e-06,0,0,8.251201298701298,141.37219434530903,SVIL;FEN1;SPAG5;KIF23;CDC6;NDC80;AURKB;AURKA;CCNB1;RACGAP1;NUSAP1;ECT2;MAD2L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,anaphase-promoting complex-dependent catabolic process (GO:0031145),12/84,3.725253783108479e-08,1.3541001846537169e-06,0,0,9.290123456790123,158.91263195028245,RB1;CDC20;CCNB1;UBE2C;PSME3;PLK1;CDK2;CDK1;BUB1B;AURKB;AURKA;MAD2L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,interstrand cross-link repair (GO:0036297),10/55,4.851313012595927e-08,1.7358604373194802e-06,0,0,12.333648095687757,207.71628771579628,MSH6;RAD51AP1;FANCI;VCP;RAD51;MCM8;MCM9;RPA3;RPA1;RPA2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,mitotic spindle assembly (GO:0090307),9/44,7.83648005311275e-08,2.760852203327415e-06,0,0,14.238740920096852,232.97272667302053,TPX2;RACGAP1;PRC1;CHEK2;KIF4A;KIF23;KIF11;SMC3;AURKB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,monoacylglycerol metabolic process (GO:0046462),6/14,9.10996972493791e-08,3.1137060701653456e-06,0,0,41.23739495798319,668.5122491727242,ABHD12;FAAH;DGAT2;DGAT1;ABHD6;MGLL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,protein localization to kinetochore (GO:0034501),6/14,9.10996972493791e-08,3.1137060701653456e-06,0,0,41.23739495798319,668.5122491727242,CENPT;ZWILCH;MIS12;CDK1;TTK;AURKB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,mitotic spindle elongation (GO:0000022),5/8,1.025987872670057e-07,3.4050901861078705e-06,0,0,91.40595903165736,1470.944886157802,RACGAP1;PRC1;KIF4A;KIF23;AURKB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,mitotic spindle midzone assembly (GO:0051256),5/8,1.025987872670057e-07,3.4050901861078705e-06,0,0,91.40595903165736,1470.944886157802,RACGAP1;PRC1;KIF4A;KIF23;AURKB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,RNA methylation (GO:0001510),10/60,1.1537650446269421e-07,3.77445993170814e-06,0,0,11.097450424929178,177.28249303159538,METTL14;RBM15B;RBM15;WTAP;METTL1;METTL3;MEPCE;METTL16;METTL8;ZC3H13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of cell cycle (GO:0051726),21/296,1.2254237513888333e-07,3.952423085465392e-06,0,0,4.323253588516747,68.80375489187328,RB1;NOTCH2;AFAP1L2;METTL3;PLK1;GMNN;XIAP;BRCA1;PPP1R9B;LRP6;BMP4;CCNB2;CENPF;CCNB1;BMP2;CHEK1;CKS2;BIRC5;TP53;DTL;DLGAP5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,protein localization to chromosome (GO:0034502),8/34,1.310908676283033e-07,4.1694178731779805e-06,0,0,16.997616468039002,269.36760411414275,RB1;MSH2;MCM8;MCM9;PLK1;RPA1;RPA2;CENPA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,mRNA methylation (GO:0080009),6/15,1.495154733325913e-07,4.690279916871699e-06,0,0,36.65359477124183,576.0429819708362,METTL14;WTAP;METTL3;METTL16;METTL8;ZC3H13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,recombinational repair (GO:0000725),11/79,1.815416236158235e-07,5.617977271354539e-06,0,0,8.993106617647058,139.58903033446225,RAD51AP1;FEN1;RAD51;MCM8;MCM9;RPA3;RPA1;MEIOB;RPA2;SMC5;BRCA1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,DNA unwinding involved in DNA replication (GO:0006268),6/16,2.355744412317935e-07,7.192872938944095e-06,0,0,32.98655462184874,503.4156897403347,RAD51;MCM7;RPA1;MCM4;MCM6;MCM2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of exit from mitosis (GO:0007096),8/39,4.104009699794824e-07,1.2366029227013352e-05,0,0,14.252430713312132,209.59811569805524,CDC20;ANLN;UBE2C;CDCA5;BUB1B;KNTC1;PPP1R9B;MAD2L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of cell cycle process (GO:0010564),12/106,5.074020242117018e-07,1.5090267992789575e-05,0,0,7.107837788688853,103.0207322358922,RACGAP1;SPAG5;PRC1;CHEK1;PLK1;KIF20A;KIF11;MKI67;ECT2;BUB1;AURKB;AURKA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,cannabinoid signaling pathway (GO:0038171),4/5,5.261127363806603e-07,1.5158990472393278e-05,0,0,218.78551532033427,3163.1463540144096,DAGLA;CNR2;CNR1;DAGLB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"GO_Biological_Process_2021,""DNA replication, synthesis of RNA primer (GO:0006269)"",4/5,5.261127363806603e-07,1.5158990472393278e-05,0,0,218.78551532033427,3163.1463540144096,POLA1";PRIM2;POLA2;PRIM1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of chromosome segregation (GO:0051983),6/18,5.295717195595905e-07,1.5158990472393278e-05,0,0,27.485994397759104,397.2055261973899,SMC5;KIF2C;CDC6;MKI67;BUB1;AURKB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,establishment of mitotic spindle localization (GO:0040001),7/29,6.775114647215722e-07,1.9154336471758028e-05,0,0,17.531281920326865,249.02904349234117,DYNLT1;ESPL1;PLK1;NUSAP1;CENPA;NDC80;MAD2L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of mitotic cell cycle (GO:0007346),15/178,9.368670399560254e-07,2.6163725871942655e-05,0,0,5.149672096467103,71.48117945360178,RB1;AFAP1L2;UBE2C;PLK1;CUL1;BUB1B;MKI67;CDC20;DDB1;CCNB1;PSME3;CDK1;CKS2;DLGAP5;MAD2L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,mitotic DNA damage checkpoint signaling (GO:0044773),9/59,1.0930157321558704e-06,3.015669911610775e-05,0,0,9.95949152542373,136.70965714312786,CHEK2;CHEK1;PLK1;CDK2;CDK1;RPA2;BRCA1;DTL;TP53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of cell cycle phase transition (GO:1901987),11/95,1.2109444822808466e-06,3.301265314789451e-05,0,0,7.274181547619047,99.10424912077936,CDC20;DDB1;CCNB1;UBE2C;PSME3;PLK1;CUL1;CDK1;BUB1B;TP53;MAD2L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of sister chromatid cohesion (GO:0007063),5/12,1.3665539685296256e-06,3.638847195270747e-05,0,0,39.1660015961692,528.8670709941692,RB1;FEN1;ESPL1;CDCA5;BUB1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,protein localization to condensed chromosome (GO:1903083),5/12,1.3665539685296256e-06,3.638847195270747e-05,0,0,39.1660015961692,528.8670709941692,ZWILCH;MIS12;CDK1;TTK;AURKB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,mitotic cell cycle phase transition (GO:0044772),16/209,1.4661777007023132e-06,3.85924935012448e-05,0,0,4.64535395917636,62.40035104678419,RB1;ABCB1;UBE2C;PLK1;CUL1;AURKA;PPP1CB;CCNA2;CCNB2;CCNB1;MELK;NASP;CHEK2;CDK2;CDK1;POLE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,mitotic DNA replication initiation (GO:1902975),4/6,1.5557035558728262e-06,4.0028776887064856e-05,0,0,109.38718662952648,1462.8985831169316,POLA1;MCM3;MCM4;MCM2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,nuclear cell cycle DNA replication initiation (GO:1902315),4/6,1.5557035558728262e-06,4.0028776887064856e-05,0,0,109.38718662952648,1462.8985831169316,POLA1;MCM3;MCM4;MCM2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,mRNA modification (GO:0016556),6/22,2.00164600145896e-06,5.093077048156686e-05,0,0,20.610294117647054,270.43881341601,METTL14;WTAP;METTL3;METTL16;METTL8;ZC3H13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,mitotic cell cycle checkpoint signaling (GO:0007093),6/23,2.6668629149811727e-06,6.711116566271303e-05,0,0,19.39693524468611,248.95205472992865,ZWILCH;CHEK1;BUB1B;BUB1;AURKB;ZWINT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of cytokinesis (GO:0032465),10/84,2.8723907008296425e-06,7.14975511402161e-05,0,0,7.489089656228466,95.5635241076486,SVIL;RACGAP1;PRC1;PLK1;KIF23;KIF20A;CDC6;ECT2;AURKB;AURKA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,DNA duplex unwinding (GO:0032508),8/51,3.51354808762698e-06,8.624702381282331e-05,0,0,10.26871929249918,128.96365627016294,DDB1;RAD51;MCM7;MCM9;RPA1;MCM4;MCM6;MCM2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,acylglycerol acyl-chain remodeling (GO:0036155),4/7,3.5779333022786967e-06,8.624702381282331e-05,0,0,72.92107706592387,914.4831898009744,DGAT2;DGAT1;PNPLA3;MGLL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,monoacylglycerol catabolic process (GO:0052651),4/7,3.5779333022786967e-06,8.624702381282331e-05,0,0,72.92107706592387,914.4831898009744,ABHD12;FAAH;ABHD6;MGLL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,centromere complex assembly (GO:0034508),7/37,3.944352618931942e-06,9.40892447641057e-05,0,0,12.851029962546816,159.90826654299974,CENPT;CENPE;CENPF;NASP;MIS12;CENPA;DLGAP5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,G2/M transition of mitotic cell cycle (GO:0000086),12/130,4.50093621626176e-06,0.00010625921582721062,0,0,5.655222367086774,69.62271574838556,PPP1CB;CCNA2;CCNB2;CCNB1;MELK;ABCB1;CHEK2;PLK1;CDK2;CUL1;CDK1;AURKA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of DNA replication (GO:0006275),8/53,4.738532995069784e-06,0.00011072694447663066,0,0,9.81133020344288,120.2847788909,CCNA2;CDT1;PCNA;DSCC1;GMNN;ESCO2;CDC6;SMC3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,cell cycle G2/M phase transition (GO:0044839),12/131,4.875125534028258e-06,0.00011276805528206778,0,0,5.607412195647489,68.58630360656267,PPP1CB;CCNA2;CCNB2;CCNB1;MELK;ABCB1;CHEK2;PLK1;CDK2;CUL1;CDK1;AURKA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of intracellular signal transduction (GO:1902531),23/437,5.6069727088691375e-06,0.00012839967503310324,0,0,3.141013071895425,37.97955832806984,RFC5;ARHGAP11A;RFC3;RFC4;VWF;RFC2;RPA1;RPA2;XIAP;BRCA1;AURKB;AURKA;TPX2;RACGAP1;EXO1;CHEK2;RPA3;CHEK1;CDK2;CDK1;ITGAV;ECT2;TP53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,DNA integrity checkpoint signaling (GO:0031570),7/39,5.711707922540025e-06,0.0001295030806199669,0,0,12.046611657303371,145.43865180647768,CDT1;CDC45;CHEK2;CHEK1;TIMELESS;CDC5L;CDC6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of glycogen biosynthetic process (GO:0005979),6/26,5.808769364734995e-06,0.00013041256711022683,0,0,16.484873949579832,198.74397826768737,PPP1R3F;PPP1R3C;PPP1R3B;PPP1R3E;PPP1R3D;PPP1R3A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of metaphase/anaphase transition of cell cycle (GO:1902099),4/8,7.053317385976238e-06,0.00015681647392121927,0,0,54.68802228412256,648.7100039680255,CENPE;UBE2C;PLK1;CDC6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161),19/321,7.153786338208567e-06,0.00015752087225478478,0,0,3.5361639457877714,41.89600642710813,RB1;VCP;UBE2C;PLK1;LTN1;CUL1;BUB1B;AURKB;AURKA;CDC20;DDB1;CCNB1;NPLOC4;NEMF;PSME3;CDK2;CDK1;ANKZF1;MAD2L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,telomere maintenance (GO:0000723),8/56,7.24313780473822e-06,0.00015796938640810022,0,0,9.196713615023477,108.8472997675683,XRCC6;PCNA;RAD51;POLD1;RPA3;RPA1;RPA2;SMC5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
