Expanded upregulated network,Fibrosis,3.0722357933059536e-05;;
Expanded upregulated network,Nodding spasm,3.0722357933059536e-05;;
"Expanded upregulated network,""Mammary Neoplasms, Human"",3.0722357933059536e-05";;
"Expanded upregulated network,""Mammary Carcinoma, Human"",3.0722357933059536e-05";;
Expanded upregulated network,Symptomatic Infantile Spasms,3.0722357933059536e-05;;
Expanded upregulated network,spasmus nutans,3.0722357933059536e-05;;
Expanded upregulated network,Salaam Seizures,3.0722357933059536e-05;;
Expanded upregulated network,Hypsarrhythmia,3.0722357933059536e-05;;
Expanded upregulated network,Glioblastoma,3.0722357933059536e-05;;
Expanded upregulated network,Jackknife Seizures,3.0722357933059536e-05;;
Expanded upregulated network,Cryptogenic Infantile Spasms,3.0722357933059536e-05;;
Expanded upregulated network,Lipoatrophic Diabetes Mellitus,3.0722357933059536e-05;;
"Expanded upregulated network,""Agammaglobulinemia, non-Bruton type"",3.1363829450070915e-05";;
Expanded upregulated network,Enzymopathy,3.178320959519065e-05;;
Expanded upregulated network,Mood Disorders,3.2625985671893586e-05;;
Expanded upregulated network,Pituitary carcinoma,3.299376897302906e-05;;
Expanded upregulated network,Chronic Alcoholic Hepatitis,3.484107160744511e-05;;
"Expanded upregulated network,""Hepatitis, Alcoholic"",3.484107160744511e-05";;
Expanded upregulated network,Gastrointestinal Hemorrhage,3.5103676552312605e-05;;
Expanded upregulated network,Phencyclidine Abuse,3.538943961500456e-05;;
Expanded upregulated network,Phencyclidine-Related Disorders,3.538943961500456e-05;;
"Expanded upregulated network,""MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO (finding)"",3.645607004506864e-05";;
Expanded upregulated network,Stable angina,3.706469283196961e-05;;
Expanded upregulated network,Duchenne and Becker Muscular Dystrophy,3.708944892454922e-05;;
Expanded upregulated network,Motor retardation,3.826588800852343e-05;;
Expanded upregulated network,Severe Congenital Microcephaly,3.970115000011237e-05;;
"Expanded upregulated network,""Shock, Hemorrhagic"",4.124215290348653e-05";;
Expanded upregulated network,Dissection of aorta,4.225187051414638e-05;;
"Expanded upregulated network,""Aneurysm, Dissecting"",4.225187051414638e-05";;
"Expanded upregulated network,""Dissection, Blood Vessel"",4.225187051414638e-05";;
Expanded upregulated network,cocaine use,4.230158863887823e-05;;
Expanded upregulated network,Developmental Psychomotor Disorders,4.254187806070812e-05;;
Expanded upregulated network,Psychomotor Disorders,4.254187806070812e-05;;
Expanded upregulated network,Chronic Kidney Diseases,4.356560674842321e-05;;
"Expanded upregulated network,""Myasthenia Gravis, Ocular"",4.356560674842321e-05";;
"Expanded upregulated network,""Myasthenia Gravis, Generalized"",4.356560674842321e-05";;
Expanded upregulated network,Myasthenia Gravis,4.356560674842321e-05;;
Expanded upregulated network,Microlissencephaly,4.3572545980728566e-05;;
Expanded upregulated network,Polyuria,4.47782956784683e-05;;
Expanded upregulated network,Idiopathic pulmonary arterial hypertension,4.47782956784683e-05;;
Expanded upregulated network,Atrial Fibrillation,4.488765673368079e-05;;
Expanded upregulated network,Sinusitis,4.5657074614231026e-05;;
Expanded upregulated network,CNS disorder,4.5657074614231026e-05;;
Expanded upregulated network,Omenn Syndrome,4.605307754646766e-05;;
Expanded upregulated network,Fetal Mummification,4.6549357131047294e-05;;
Expanded upregulated network,Metabolic Syndrome X,4.820824435071922e-05;;
"Expanded upregulated network,""Liposarcoma, Pleomorphic"",4.820824435071922e-05";;
Expanded upregulated network,Pathologic Neovascularization,4.9964545774009365e-05;;
Expanded upregulated network,Hematological Disease,5.282469458007242e-05;;
Expanded upregulated network,Primary Progressive Nonfluent Aphasia,5.282469458007242e-05;;
"Expanded upregulated network,""Immunoglobulin Deficiency, Late-Onset"",5.585639271039789e-05";;
Expanded upregulated network,Acquired Hypogammaglobulinemia,5.585639271039789e-05;;
Expanded upregulated network,Scleroderma,5.6981780767115954e-05;;
Expanded upregulated network,HIV Wasting Syndrome,5.6981780767115954e-05;;
Expanded upregulated network,Sleep Disorders,5.7055491209807945e-05;;
Expanded upregulated network,Subwakefullness Syndrome,5.7055491209807945e-05;;
Expanded upregulated network,Sleep Wake Disorders,5.7055491209807945e-05;;
Expanded upregulated network,Long Sleeper Syndrome,5.7055491209807945e-05;;
Expanded upregulated network,Sleep-Related Neurogenic Tachypnea,5.7055491209807945e-05;;
Expanded upregulated network,Short Sleeper Syndrome,5.7055491209807945e-05;;
Expanded upregulated network,Cocaine-Related Disorders,5.742388962433441e-05;;
"Expanded upregulated network,""Prostatic Neoplasms, Castration-Resistant"",5.81292294971615e-05";;
"Expanded upregulated network,""Prostatic Cancer, Castration-Resistant"",5.81292294971615e-05";;
Expanded upregulated network,Aberrant Crypt Foci,5.842043378703154e-05;;
Expanded upregulated network,Familial intrahepatic cholestasis of pregnancy,5.973765986878761e-05;;
Expanded upregulated network,Severe depression,6.109207552427301e-05;;
Expanded upregulated network,Immediate hypersensitivity,6.16137851201598e-05;;
Expanded upregulated network,Polyneuropathy,6.297455282721642e-05;;
Expanded upregulated network,Placenta Disorders,6.297455282721642e-05;;
Expanded upregulated network,Fever,6.297455282721642e-05;;
Expanded upregulated network,No-Reflow Phenomenon,6.391761044255414e-05;;
Expanded upregulated network,Slow-Flow Phenomenon,6.391761044255414e-05;;
Expanded upregulated network,Bilateral Headache,6.402411738791088e-05;;
Expanded upregulated network,Periorbital Headache,6.402411738791088e-05;;
Expanded upregulated network,Throbbing Headache,6.402411738791088e-05;;
Expanded upregulated network,Atypical Endometrial Hyperplasia,6.402411738791088e-05;;
Expanded upregulated network,Endometrial Hyperplasia,6.402411738791088e-05;;
Expanded upregulated network,Simple Endometrial Hyperplasia,6.402411738791088e-05;;
Expanded upregulated network,Headache,6.402411738791088e-05;;
Expanded upregulated network,Complex Endometrial Hyperplasia,6.402411738791088e-05;;
Expanded upregulated network,Retro-Ocular Headache,6.402411738791088e-05;;
Expanded upregulated network,Hemicrania,6.402411738791088e-05;;
Expanded upregulated network,Generalized Headache,6.402411738791088e-05;;
Expanded upregulated network,Orthostatic Headache,6.402411738791088e-05;;
Expanded upregulated network,Ocular Headache,6.402411738791088e-05;;
Expanded upregulated network,Sharp Headache,6.402411738791088e-05;;
Expanded upregulated network,Vertex Headache,6.402411738791088e-05;;
Expanded upregulated network,Cerebral Hemorrhage,6.546292659020585e-05;;
Expanded upregulated network,Gastrointestinal Stromal Sarcoma,6.546292659020585e-05;;
Expanded upregulated network,Seminoma,6.546292659020585e-05;;
Expanded upregulated network,Endomyocardial Fibrosis,6.55667919488508e-05;;
Expanded upregulated network,Cleft Palate,6.809113288240619e-05;;
Expanded upregulated network,Intravascular hemolysis,6.877403264564087e-05;;
Expanded upregulated network,Hemolysis (disorder),6.877403264564087e-05;;
Expanded upregulated network,Coronary heart disease,6.877403264564087e-05;;
Expanded upregulated network,Extravascular Hemolysis,6.877403264564087e-05;;
Expanded upregulated network,Musculoskeletal Pain,6.880574803071414e-05;;
Expanded upregulated network,Cleft Lip with or without Cleft Palate,6.880574803071414e-05;;
Expanded upregulated network,Body Weight,6.965584142126347e-05;;
"Expanded upregulated network,""AUTISM, SUSCEPTIBILITY TO, 15"",7.073442693426084e-05";;
Expanded upregulated network,Maturity onset diabetes mellitus in young,7.159155397636811e-05;;
Expanded upregulated network,Neurogenic Inflammation,7.189523898941073e-05;;
Expanded upregulated network,Brain hemorrhage,7.216742596316313e-05;;
Expanded upregulated network,Common Variable Immunodeficiency,7.315947390028344e-05;;
Expanded upregulated network,Testicular Neoplasms,7.656325201245269e-05;;
Expanded upregulated network,Neurofibromatosis 3,8.188354485876606e-05;;
Expanded upregulated network,Shared Paranoid Disorder,8.266876195014183e-05;;
Expanded upregulated network,Cruveilhier-Baumgarten Syndrome,8.554444191009086e-05;;
Expanded upregulated network,Spinal Cord Diseases,8.656104227679788e-05;;
Expanded upregulated network,Partial Fetal Alcohol Syndrome,8.69358278225465e-05;;
Expanded upregulated network,Alcohol Related Neurodevelopmental Disorder,8.69358278225465e-05;;
Expanded upregulated network,Erectile dysfunction,8.69358278225465e-05;;
Expanded upregulated network,Focal glomerulosclerosis,8.977081092632762e-05;;
Expanded upregulated network,Brachydactyly,8.992911036236333e-05;;
Expanded upregulated network,Acute Lung Injury,8.992911036236333e-05;;
Expanded upregulated network,Head and Neck Neoplasms,9.05337641537683e-05;;
Expanded upregulated network,Etat Marbre,9.168379535404694e-05;;
Expanded upregulated network,Anorexia,9.228193654805064e-05;;
Expanded upregulated network,Esophageal carcinoma,9.436171202466719e-05;;
Expanded upregulated network,Arterial Fatty Streak,9.793777752298525e-05;;
Expanded upregulated network,Fibroatheroma,9.793777752298525e-05;;
"Expanded upregulated network,""Plaque, Atherosclerotic"",9.793777752298525e-05";;
Expanded upregulated network,Herpetic Acute Necrotizing Encephalitis,9.793777752298525e-05;;
Expanded upregulated network,Atheroma,9.793777752298525e-05;;
Expanded upregulated network,Giant Cell Glioblastoma,0.00010807653166937702;;
Expanded upregulated network,Acute lymphocytic leukemia,0.00010807653166937702;;
Expanded upregulated network,Vomiting,0.00010807653166937702;;
Expanded upregulated network,Acute Kidney Tubular Necrosis,0.00011115335784131344;;
Expanded upregulated network,Intestinal schistosomiasis,0.00011289399131569596;;
Expanded upregulated network,Schistosomiasis mansoni,0.00011289399131569596;;
Expanded upregulated network,Polyomavirus Infections,0.00011622393424330227;;
Expanded upregulated network,Premature aging syndrome,0.00011707614803303733;;
Expanded upregulated network,Hyperthyroidism,0.00011776043445678204;;
Expanded upregulated network,Fanconi Syndrome,0.00011776043445678204;;
Expanded upregulated network,Leukostasis,0.00012936052644691812;;
Expanded upregulated network,LEOPARD Syndrome,0.0001302829181829992;;
Expanded upregulated network,Juvenile pauciarticular chronic arthritis,0.0001345226669666309;;
Expanded upregulated network,Neurobehavioral Manifestations,0.00013514221208705708;;
Expanded upregulated network,Synostotic Anterior Plagiocephaly,0.0001361895968858784;;
Expanded upregulated network,Synostotic Posterior Plagiocephaly,0.0001361895968858784;;
Expanded upregulated network,Rubinstein-Taybi Syndrome,0.00013659479213340035;;
Expanded upregulated network,Intrahepatic Cholangiocarcinoma,0.00013659479213340035;;
Expanded upregulated network,Mesenchymal Chondrosarcoma,0.0001414462671277068;;
"Expanded upregulated network,""Lymphoma, Non-Hodgkin"",0.00014344802827639648";;
Expanded upregulated network,Eye Abnormalities,0.00014351626525035524;;
Expanded upregulated network,Pneumoconiosis,0.00014537549669480537;;
Expanded upregulated network,Respiratory Insufficiency,0.00014537549669480537;;
Expanded upregulated network,Respiratory Failure,0.00014537549669480537;;
Expanded upregulated network,Respiratory Depression,0.00014537549669480537;;
Expanded upregulated network,Bagassosis,0.00014537549669480537;;
Expanded upregulated network,Adenocarcinoma,0.00014555641277419284;;
Expanded upregulated network,Familial Atypical Mole Melanoma Syndrome,0.00014646271320623507;;
"Expanded upregulated network,""Chromosome 22q11.2 Deletion Syndrome, Distal"",0.00014646271320623507";;
Expanded upregulated network,Endometrial Stromal Sarcoma,0.00014924883676924506;;
Expanded upregulated network,Fetal Growth Retardation,0.0001510304124130653;;
Expanded upregulated network,Gonadotropin-Resistant Ovary Syndrome,0.00015198715012414854;;
"Expanded upregulated network,""Hypergonadotropic Ovarian Failure, X-Linked"",0.00015198715012414854";;
Expanded upregulated network,Cachexia,0.00015267047164521557;;
Expanded upregulated network,Aortic valve calcification,0.00015520559493546716;;
Expanded upregulated network,Panic Attacks,0.00015800407054216526;;
Expanded upregulated network,Panic Disorder,0.00015800407054216526;;
Expanded upregulated network,Cardiovascular Diseases,0.0001585219022517607;;
Expanded upregulated network,Mercury Encephalopathy,0.00015915763010976002;;
Expanded upregulated network,Mercurial Neuroanesthenia,0.00015915763010976002;;
Expanded upregulated network,Minamata Disease,0.00015915763010976002;;
Expanded upregulated network,Burkitt Lymphoma,0.00015915763010976002;;
"Expanded upregulated network,""Mercury Poisoning, Organic"",0.00015915763010976002";;
Expanded upregulated network,Mad Hatter Disease,0.00015915763010976002;;
"Expanded upregulated network,""Mercury Poisoning, Nervous System"",0.00015915763010976002";;
Expanded upregulated network,Inorganic Mercury Poisoning,0.00015915763010976002;;
Expanded upregulated network,Mercury Psychosis,0.00015915763010976002;;
Expanded upregulated network,Hypoplastic anemia,0.00016341639630523312;;
Expanded upregulated network,Morphea,0.00016484515049338088;;
Expanded upregulated network,Linear Scleroderma,0.00016484515049338088;;
Expanded upregulated network,Acute schizophrenia,0.00016484515049338088;;
Expanded upregulated network,Localized scleroderma,0.00016484515049338088;;
"Expanded upregulated network,""Nevus, Keratinocytic, Nonepidermolytic"",0.00016523167614118967";;
"Expanded upregulated network,""Venous Infarction, Brain"",0.0001652592333502783";;
"Expanded upregulated network,""Brain Infarction, Posterior Circulation"",0.0001652592333502783";;
Expanded upregulated network,Anterior Cerebral Circulation Infarction,0.0001652592333502783;;
Expanded upregulated network,Anterior Circulation Brain Infarction,0.0001652592333502783;;
Expanded upregulated network,Brain Infarction,0.0001652592333502783;;
Expanded upregulated network,Cryptogenic Tonic-Clonic Epilepsy,0.00016667611443462198;;
"Expanded upregulated network,""Epilepsy, Tonic-Clonic, Familial"",0.00016667611443462198";;
"Expanded upregulated network,""Epilepsy, Tonic-Clonic, Symptomatic"",0.00016667611443462198";;
Expanded upregulated network,Muscle Tone Atonic,0.00016954458171723668;;
Expanded upregulated network,Neonatal Hypotonia,0.00016954458171723668;;
Expanded upregulated network,Floppy Muscles,0.00016954458171723668;;
Expanded upregulated network,Unilateral Hypotonia,0.00016954458171723668;;
Expanded upregulated network,Flaccid Muscle Tone,0.00016954458171723668;;
Expanded upregulated network,Gastrointestinal Neoplasms,0.00017193615022202932;;
Expanded upregulated network,Malignant neoplasm of gastrointestinal tract,0.00017193615022202932;;
Expanded upregulated network,Thrombocytopenia,0.00017193615022202932;;
Expanded upregulated network,Skin Ulcer,0.00017193615022202932;;
Expanded upregulated network,Nerve Sheath Tumors,0.00017315185381596123;;
Expanded upregulated network,Spongioblastoma,0.00017315185381596123;;
Expanded upregulated network,Perineurioma,0.00017315185381596123;;
Expanded upregulated network,Ependymoblastoma,0.00017315185381596123;;
Expanded upregulated network,Medulloepithelioma,0.00017315185381596123;;
Expanded upregulated network,Cerebral Primitive Neuroectodermal Tumor,0.00017315185381596123;;
Expanded upregulated network,Peripheral Nerve Sheath Neoplasm,0.00017315185381596123;;
Expanded upregulated network,Coronary Arteriosclerosis,0.00017676218384843798;;
Expanded upregulated network,leukemia,0.00017936047476856354;;
Expanded upregulated network,Alcoholic Liver Diseases,0.00017966169916280273;;
"Expanded upregulated network,""Ovarian Failure, Premature"",0.00017966169916280273";;
Expanded upregulated network,Scarring alopecia,0.00017966169916280273;;
Expanded upregulated network,Mental deterioration,0.00018390110490552143;;
Expanded upregulated network,Mild cognitive disorder,0.00018390110490552143;;
Expanded upregulated network,Male Germ Cell Tumor,0.00018912042632720878;;
Expanded upregulated network,Severe Combined Immunodeficiency,0.0001902958251106828;;
"Expanded upregulated network,""Neoplasms, Therapy-Associated"",0.00019047763837208958";;
Expanded upregulated network,Congenital central hypoventilation,0.00019047763837208958;;
"Expanded upregulated network,""Neoplasms, Second Primary"",0.00019047763837208958";;
Expanded upregulated network,Treatment related secondary malignancy,0.00019047763837208958;;
Expanded upregulated network,Systemic onset juvenile chronic arthritis,0.00019125372263909462;;
Expanded upregulated network,Conus Medullaris Syndrome,0.00019125372263909462;;
Expanded upregulated network,Inappropriate ACTH Secretion Syndrome,0.00019125372263909462;;
Expanded upregulated network,Alopecia Areata,0.00019344327564629522;;
Expanded upregulated network,Cystic Fibrosis,0.00019790138874305272;;
"Expanded upregulated network,""Adenocarcinoma, Clear Cell"",0.0002021760947158913";;
Expanded upregulated network,Acute monocytic leukemia,0.0002021760947158913;;
Expanded upregulated network,Bare Lymphocyte Syndrome,0.0002025048758263002;;
Expanded upregulated network,Phyllodes Tumor,0.0002047297132861412;;
Expanded upregulated network,Malignant Cystosarcoma Phyllodes,0.0002047297132861412;;
Expanded upregulated network,Soft Tissue Neoplasms,0.00020804919415734163;;
Expanded upregulated network,Vulvar Lichen Sclerosus,0.0002083151848765843;;
Expanded upregulated network,Cytomegalovirus Infections,0.0002083151848765843;;
Expanded upregulated network,Urogenital Abnormalities,0.00020957648139971436;;
Expanded upregulated network,Testotoxicosis,0.00021397902223601443;;
Expanded upregulated network,Neointima Formation,0.00021524358912188834;;
Expanded upregulated network,Primary biliary cirrhosis,0.0002165254054645757;;
Expanded upregulated network,Osteoporosis,0.0002172235204554483;;
Expanded upregulated network,Frontotemporal dementia,0.00022455381181946907;;
Expanded upregulated network,Odontome,0.0002271830835054268;;
Expanded upregulated network,Tooth Abnormalities,0.0002271830835054268;;
Expanded upregulated network,Loeys-Dietz Syndrome,0.0002279932536925715;;
Expanded upregulated network,Squamous cell carcinoma of oropharynx,0.0002279932536925715;;
Expanded upregulated network,Embryo Resorption,0.0002279932536925715;;
Expanded upregulated network,Embryo Disintegration,0.0002279932536925715;;
Expanded upregulated network,Embryo Death,0.0002279932536925715;;
Expanded upregulated network,Li-Fraumeni Syndrome,0.0002279932536925715;;
Expanded upregulated network,Urinary Bladder Diseases,0.0002279932536925715;;
Expanded upregulated network,Embryo Loss,0.0002279932536925715;;
Expanded upregulated network,Blastocyst Disintegration,0.0002279932536925715;;
Expanded upregulated network,Cryptogenic sexual precocity,0.0002386013933530645;;
Expanded upregulated network,Central Precocious Puberty,0.0002386013933530645;;
Expanded upregulated network,Precocious Puberty,0.0002386013933530645;;
Expanded upregulated network,Common Migraine,0.0002386013933530645;;
Expanded upregulated network,Hematopoietic Neoplasms,0.0002389595096268184;;
"Expanded upregulated network,""Gait, Unsteady"",0.00024108793399192085";;
"Expanded upregulated network,""Direct Hyperbilirubinemia, Neonatal"",0.00024139656806950447";;
Expanded upregulated network,Toxic Shock Syndrome,0.00024139656806950447;;
Expanded upregulated network,Hypopigmentation disorder,0.00024139656806950447;;
"Expanded upregulated network,""Shock, Cardiogenic"",0.00024139656806950447";;
Expanded upregulated network,Chromosome 17 deletion,0.00024139656806950447;;
"Expanded upregulated network,""Polyneuropathy, Critical Illness"",0.00024139656806950447";;
Expanded upregulated network,Acquired Polyneuropathy,0.00024139656806950447;;
Expanded upregulated network,Nonmedullary Thyroid Carcinoma,0.00024139656806950447;;
Expanded upregulated network,Chromosome 17p Deletion Syndrome,0.00024139656806950447;;
"Expanded upregulated network,""Indirect Hyperbilirubinemia, Neonatal"",0.00024139656806950447";;
"Expanded upregulated network,""Polyneuropathy, Motor"",0.00024139656806950447";;
"Expanded upregulated network,""Central Nervous System Neoplasms, Primary"",0.00024139656806950447";;
Expanded upregulated network,Familial Nonmedullary Thyroid Cancer,0.00024139656806950447;;
"Expanded upregulated network,""Polyneuropathy, Familial"",0.00024139656806950447";;
Expanded upregulated network,De Toni-Debre-Fanconi Syndrome,0.0002487267866361081;;
Expanded upregulated network,prenatal alcohol exposure,0.0002530257703103035;;
Expanded upregulated network,Acute myeloid leukemia with t(8;16)(p11;p13) translocation,0.00025690562024395926
Expanded upregulated network,Ureteral Calculi,0.00026134197203337746;;
"Expanded upregulated network,""Autoimmune Lymphoproliferative Syndrome Type 1, Autosomal Dominant"",0.00026134197203337746";;
Expanded upregulated network,Bone Resorption,0.00026249069931821677;;
Expanded upregulated network,Anuria,0.00026249069931821677;;
Expanded upregulated network,Recurrent depression,0.0002703861150824324;;
Expanded upregulated network,Arthritis,0.0002717476193878609;;
Expanded upregulated network,Clear-cell metastatic renal cell carcinoma,0.00027305160444706983;;
Expanded upregulated network,Sciatic Neuropathy,0.00027305160444706983;;
Expanded upregulated network,Lesion of Sciatic Nerve,0.00027305160444706983;;
"Expanded upregulated network,""Neuralgia-Neuritis, Sciatic Nerve"",0.00027305160444706983";;
Expanded upregulated network,Sciatic Neuritis,0.00027305160444706983;;
Expanded upregulated network,Sciatic Nerve Palsy,0.00027305160444706983;;
Expanded upregulated network,Craving for alcohol,0.00027305160444706983;;
Expanded upregulated network,Hypertrophic Cardiomyopathy,0.00027556380365514345;;
Expanded upregulated network,Infiltrating duct carcinoma of female breast,0.00027578050367799796;;
Expanded upregulated network,Schamberg Disease,0.000281472483117297;;
Expanded upregulated network,Incontinentia Pigmenti Achromians,0.000281472483117297;;
Expanded upregulated network,Pigmentation Disorders,0.000281472483117297;;
Expanded upregulated network,Endocrine System Diseases,0.0002833042836113028;;
"Expanded upregulated network,""MENINGIOMA, FAMILIAL, SUSCEPTIBILITY TO"",0.0002833042836113028";;
"Expanded upregulated network,""Obesity, Morbid"",0.000286836559645817";;
Expanded upregulated network,Multiple Sclerosis,0.000286836559645817;;
Expanded upregulated network,Bronchopulmonary Dysplasia,0.0002951991765941065;;
Expanded upregulated network,Kearns-Sayre syndrome,0.0002951991765941065;;
Expanded upregulated network,Cocaine withdrawal,0.00029878670330640676;;
Expanded upregulated network,Adult Acute Lymphocytic Leukemia,0.0003000618570753537;;
Expanded upregulated network,clinical depression,0.0003051043765643889;;
Expanded upregulated network,Malignant neoplasm of testis,0.00030667751772857214;;
Expanded upregulated network,Alcoholic Steatohepatitis,0.0003070852440532217;;
Expanded upregulated network,Submucous cleft palate,0.0003070852440532217;;
Expanded upregulated network,Cryptorchidism,0.0003206501445994611;;
Expanded upregulated network,Precursor Cell Lymphoblastic Leukemia Lymphoma,0.0003221164940405629;;
Expanded upregulated network,Adult only,0.00032431138277029493;;
Expanded upregulated network,Proteus Syndrome,0.0003284171789921389;;
"Expanded upregulated network,""PARKINSON DISEASE, LATE-ONSET"",0.00033031850461347304";;
Expanded upregulated network,Hematochezia,0.00033031850461347304;;
"Expanded upregulated network,""Schwannomatosis, Plexiform"",0.000331477599135339";;
"Expanded upregulated network,""Prostate cancer, familial"",0.000331477599135339";;
Expanded upregulated network,Clear cell sarcoma of kidney,0.000331477599135339;;
Expanded upregulated network,Hereditary Paraganglioma-Pheochromocytoma Syndrome,0.000331477599135339;;
Expanded upregulated network,Portal Hypertension,0.0003470753431708637;;
Expanded upregulated network,Pulmonary arterial hypertension,0.0003470753431708637;;
"Expanded upregulated network,""Fibromatosis, Aggressive"",0.00034833872729423434";;
Expanded upregulated network,Childhood Hepatocellular Carcinoma,0.00034833872729423434;;
Expanded upregulated network,Aseptic Meningitis,0.00034833872729423434;;
Expanded upregulated network,Vascular calcification,0.0003599502506123282;;
Expanded upregulated network,Myeloproliferative disease,0.00036285392617394125;;
Expanded upregulated network,Primary Myelofibrosis,0.00036285392617394125;;
Expanded upregulated network,Craniopharyngioma,0.00037051199565530686;;
Expanded upregulated network,Adult Craniopharyngioma,0.00037051199565530686;;
Expanded upregulated network,Papillary craniopharyngioma,0.00037051199565530686;;
Expanded upregulated network,Adamantinous Craniopharyngioma,0.00037051199565530686;;
"Expanded upregulated network,""Mental Retardation, X-Linked Nonsyndromic"",0.0003747417178163686";;
Expanded upregulated network,Memory impairment,0.0003752418719824252;;
Expanded upregulated network,Fatigue,0.0003799341669177828;;
Expanded upregulated network,Primary hypogonadism,0.0003825498985657206;;
"Expanded upregulated network,""Acidosis, Lactic"",0.00039117233689735123";;
Expanded upregulated network,Acquired Meningomyelocele,0.0003983637998190653;;
Expanded upregulated network,Meningomyelocele,0.0003983637998190653;;
Expanded upregulated network,Myelocele,0.0003983637998190653;;
Expanded upregulated network,Diabetes Mellitus,0.00040671290902730817;;
"Expanded upregulated network,""Ophthalmoplegia, Progressive Supranuclear"",0.000411453405996134";;
Expanded upregulated network,Respiratory Syncytial Virus Infections,0.0004127885462976999;;
Expanded upregulated network,Acromegaly,0.0004127885462976999;;
"Expanded upregulated network,""Myeloid Leukemia, Chronic"",0.0004176243610203717";;
"Expanded upregulated network,""46,XY partial gonadal dysgenesis"",0.00041843904781482843";;
Expanded upregulated network,Ischemic stroke,0.0004387352297682089;;
Expanded upregulated network,Thyroid Diseases,0.0004405102400001722;;
Expanded upregulated network,Chromosomal Instability,0.00045668514879017275;;
Expanded upregulated network,Retinal Neovascularization,0.0004600562050288177;;
Expanded upregulated network,Malignant Peripheral Nerve Sheath Tumor,0.00046014885070374346;;
Expanded upregulated network,Bile duct carcinoma,0.0004604662501653261;;
Expanded upregulated network,Vitamin A Deficiency,0.0004611191413509402;;
Expanded upregulated network,Fryns-Aftimos Syndrome,0.00047445937365107784;;
Expanded upregulated network,Mycobacterium Infections,0.00047445937365107784;;
Expanded upregulated network,Neonatal inflammatory skin and bowel disease,0.00047445937365107784;;
Expanded upregulated network,Bronchial Diseases,0.0004755511934730932;;
Expanded upregulated network,Intestinal Perforation,0.0004755511934730932;;
Expanded upregulated network,FOCAL CORTICAL DYSPLASIA OF TAYLOR,0.0004755511934730932;;
"Expanded upregulated network,""Focal Cortical Dysplasia of Taylor, Type IIa"",0.0004755511934730932";;
"Expanded upregulated network,""Focal Cortical Dysplasia of Taylor, Type IIb"",0.0004755511934730932";;
Expanded upregulated network,Drug-induced paranoid state,0.0004755511934730932;;
Expanded upregulated network,Vasculitis,0.0004755511934730932;;
"Expanded upregulated network,""Thrombocythemia, Essential"",0.00047931542467504514";;
"Expanded upregulated network,""Aortic Aneurysm, Thoracoabdominal"",0.00047972147322709077";;
Expanded upregulated network,Pilomyxoid astrocytoma,0.00047972147322709077;;
"Expanded upregulated network,""Depression, Postpartum"",0.00047972147322709077";;
"Expanded upregulated network,""Candidiasis, Chronic Mucocutaneous"",0.0004859594956173312";;
Expanded upregulated network,Chronic Kidney Insufficiency,0.0004883859890709533;;
"Expanded upregulated network,""Hereditary, Type VII, Motor and Sensory Neuropathy"",0.0004883859890709533";;
Expanded upregulated network,Abruptio Placentae,0.0004933666257952621;;
Expanded upregulated network,Squamous cell carcinoma of lung,0.0005006747893421627;;
Expanded upregulated network,Adenocarcinoma of large intestine,0.0005007137277204863;;
Expanded upregulated network,Malignant neoplasm of thyroid,0.0005101352036835561;;
Expanded upregulated network,Triple Negative Breast Neoplasms,0.0005125576014895821;;
Expanded upregulated network,Ocular Hypertension,0.0005125576014895821;;
"Expanded upregulated network,""Glaucoma, Suspect"",0.0005125576014895821";;
Expanded upregulated network,Laryngeal Squamous Cell Carcinoma,0.000531665575848624;;
Expanded upregulated network,Cystic Echinocccosis,0.000531665575848624;;
Expanded upregulated network,Marginal ulcer,0.000531665575848624;;
Expanded upregulated network,Echinococcosis,0.000531665575848624;;
Expanded upregulated network,Squamous cell carcinoma of the hypopharynx,0.000531665575848624;;
Expanded upregulated network,Squamous cell carcinoma of lip,0.000531665575848624;;
Expanded upregulated network,Peptic Ulcer,0.000531665575848624;;
"Expanded upregulated network,""Aortic Aneurysm, Abdominal"",0.000531665575848624";;
Expanded upregulated network,Deep Vein Thrombosis,0.000535067787605616;;
Expanded upregulated network,Structural Clinical Interview for DSM-III,0.000535067787605616;;
Expanded upregulated network,Anemia,0.000535067787605616;;
Expanded upregulated network,Abnormal corpus callosum morphology,0.0005462201778545929;;
Expanded upregulated network,Malignant neoplasm of kidney,0.0005462201778545929;;
Expanded upregulated network,Paratuberculosis,0.0005462201778545929;;
Expanded upregulated network,Autosome Abnormalities,0.0005511924675227289;;
Expanded upregulated network,Chromosome Aberrations,0.0005511924675227289;;
Expanded upregulated network,Carcinoma,0.0005613312604195095;;
Expanded upregulated network,Coxiella burnetii Infection,0.0005623687950314104;;
Expanded upregulated network,Acute Q fever,0.0005623687950314104;;
Expanded upregulated network,Epithelioid hemangioendothelioma,0.0005623687950314104;;
Expanded upregulated network,Chronic Q Fever,0.0005623687950314104;;
Expanded upregulated network,Q Fever,0.0005623687950314104;;
Expanded upregulated network,Carcinoma of Male Breast,0.0005699860249067855;;
"Expanded upregulated network,""Breast Neoplasms, Male"",0.0005699860249067855";;
Expanded upregulated network,Lipoma,0.0005714880308052946;;
